UTC_TS,LEVEL,COMPONENT,MESSAGE
12:30:21.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52221,""quality"":192,""ts"":1722342621080}"
12:30:21.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52221,""quality"":192,""ts"":1722342621080}"
12:30:26.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":52226,""quality"":192,""ts"":1722342626079}"
12:30:26.079,TRACE,Tag:/SImTag,"Historize, data={""value"":52226,""quality"":192,""ts"":1722342626079}"
12:30:26.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52226,""quality"":192,""ts"":1722342626079}"
12:30:26.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52226,""quality"":192,""ts"":1722342626079}"
12:30:26.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52226,""quality"":192,""ts"":1722342626080}]"
12:30:26.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52226,""quality"":192,""ts"":1722342626080}"
12:30:26.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52226,""quality"":192,""ts"":1722342626080}"
12:30:31.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":52231,""quality"":192,""ts"":1722342631079}"
12:30:31.079,TRACE,Tag:/SImTag,"Historize, data={""value"":52231,""quality"":192,""ts"":1722342631079}"
12:30:31.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52231,""quality"":192,""ts"":1722342631079}"
12:30:31.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52231,""quality"":192,""ts"":1722342631079}"
12:30:31.081,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":52212.42166666667,""quality"":192,""ts"":1722342630000}]"
12:30:31.081,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":52212.42166666667,""quality"":192,""ts"":1722342630000}"
12:30:31.081,TRACE,Tag:/DV_AVG,"Historize, data={""value"":52212.42166666667,""quality"":192,""ts"":1722342630000}"
12:30:31.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52231,""quality"":192,""ts"":1722342631080}]"
12:30:31.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52231,""quality"":192,""ts"":1722342631080}"
12:30:31.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52231,""quality"":192,""ts"":1722342631080}"
12:30:31.081,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":52196,""quality"":192,""ts"":1722342630000}]"
12:30:31.081,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":52196,""quality"":192,""ts"":1722342630000}"
12:30:36.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":52236,""quality"":192,""ts"":1722342636078}"
12:30:36.078,TRACE,Tag:/SImTag,"Historize, data={""value"":52236,""quality"":192,""ts"":1722342636078}"
12:30:36.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52236,""quality"":192,""ts"":1722342636078}"
12:30:36.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":52236,""quality"":192,""ts"":1722342636078}"
12:30:36.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52236,""quality"":192,""ts"":1722342636080}]"
12:30:36.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52236,""quality"":192,""ts"":1722342636080}"
12:30:36.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52236,""quality"":192,""ts"":1722342636080}"
12:30:41.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":52241,""quality"":192,""ts"":1722342641078}"
12:30:41.078,TRACE,Tag:/SImTag,"Historize, data={""value"":52241,""quality"":192,""ts"":1722342641078}"
12:30:41.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52241,""quality"":192,""ts"":1722342641078}"
12:30:41.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":52241,""quality"":192,""ts"":1722342641078}"
12:30:41.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52241,""quality"":192,""ts"":1722342641079}]"
12:30:41.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52241,""quality"":192,""ts"":1722342641079}"
12:30:41.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52241,""quality"":192,""ts"":1722342641079}"
12:30:46.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":52246,""quality"":192,""ts"":1722342646078}"
12:30:46.078,TRACE,Tag:/SImTag,"Historize, data={""value"":52246,""quality"":192,""ts"":1722342646078}"
12:30:46.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52246,""quality"":192,""ts"":1722342646078}"
12:30:46.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":52246,""quality"":192,""ts"":1722342646078}"
12:30:46.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52246,""quality"":192,""ts"":1722342646079}]"
12:30:46.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52246,""quality"":192,""ts"":1722342646079}"
12:30:46.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52246,""quality"":192,""ts"":1722342646079}"
12:30:51.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":52251,""quality"":192,""ts"":1722342651078}"
12:30:51.079,TRACE,Tag:/SImTag,"Historize, data={""value"":52251,""quality"":192,""ts"":1722342651078}"
12:30:51.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52251,""quality"":192,""ts"":1722342651078}"
12:30:51.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52251,""quality"":192,""ts"":1722342651078}"
12:30:51.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52251,""quality"":192,""ts"":1722342651080}]"
12:30:51.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52251,""quality"":192,""ts"":1722342651080}"
12:30:51.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52251,""quality"":192,""ts"":1722342651080}"
12:30:56.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":52256,""quality"":192,""ts"":1722342656079}"
12:30:56.079,TRACE,Tag:/SImTag,"Historize, data={""value"":52256,""quality"":192,""ts"":1722342656079}"
12:30:56.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52256,""quality"":192,""ts"":1722342656079}"
12:30:56.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52256,""quality"":192,""ts"":1722342656079}"
12:30:56.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52256,""quality"":192,""ts"":1722342656080}]"
12:30:56.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52256,""quality"":192,""ts"":1722342656080}"
12:30:56.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52256,""quality"":192,""ts"":1722342656080}"
12:31:01.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":52261,""quality"":192,""ts"":1722342661077}"
12:31:01.078,TRACE,Tag:/SImTag,"Historize, data={""value"":52261,""quality"":192,""ts"":1722342661077}"
12:31:01.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52261,""quality"":192,""ts"":1722342661077}"
12:31:01.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":52261,""quality"":192,""ts"":1722342661077}"
12:31:01.080,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":52242.42166666667,""quality"":192,""ts"":1722342660000}]"
12:31:01.080,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":52242.42166666667,""quality"":192,""ts"":1722342660000}"
12:31:01.080,TRACE,Tag:/DV_AVG,"Historize, data={""value"":52242.42166666667,""quality"":192,""ts"":1722342660000}"
12:31:01.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52261,""quality"":192,""ts"":1722342661079}]"
12:31:01.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52261,""quality"":192,""ts"":1722342661079}"
12:31:01.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52261,""quality"":192,""ts"":1722342661079}"
12:31:01.080,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":52226,""quality"":192,""ts"":1722342660000}]"
12:31:01.080,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":52226,""quality"":192,""ts"":1722342660000}"
12:31:06.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":52266,""quality"":192,""ts"":1722342666079}"
12:31:06.079,TRACE,Tag:/SImTag,"Historize, data={""value"":52266,""quality"":192,""ts"":1722342666079}"
12:31:06.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52266,""quality"":192,""ts"":1722342666079}"
12:31:06.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52266,""quality"":192,""ts"":1722342666079}"
12:31:06.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52266,""quality"":192,""ts"":1722342666080}]"
12:31:06.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52266,""quality"":192,""ts"":1722342666080}"
12:31:06.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52266,""quality"":192,""ts"":1722342666080}"
12:31:11.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":52271,""quality"":192,""ts"":1722342671078}"
12:31:11.078,TRACE,Tag:/SImTag,"Historize, data={""value"":52271,""quality"":192,""ts"":1722342671078}"
12:31:11.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52271,""quality"":192,""ts"":1722342671078}"
12:31:11.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52271,""quality"":192,""ts"":1722342671078}"
12:31:11.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52271,""quality"":192,""ts"":1722342671080}]"
12:31:11.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52271,""quality"":192,""ts"":1722342671080}"
12:31:11.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52271,""quality"":192,""ts"":1722342671080}"
12:31:16.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":52276,""quality"":192,""ts"":1722342676079}"
12:31:16.079,TRACE,Tag:/SImTag,"Historize, data={""value"":52276,""quality"":192,""ts"":1722342676079}"
12:31:16.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52276,""quality"":192,""ts"":1722342676079}"
12:31:16.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52276,""quality"":192,""ts"":1722342676079}"
12:31:16.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52276,""quality"":192,""ts"":1722342676080}]"
12:31:16.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52276,""quality"":192,""ts"":1722342676080}"
12:31:16.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52276,""quality"":192,""ts"":1722342676080}"
12:31:21.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":52281,""quality"":192,""ts"":1722342681078}"
12:31:21.078,TRACE,Tag:/SImTag,"Historize, data={""value"":52281,""quality"":192,""ts"":1722342681078}"
12:31:21.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52281,""quality"":192,""ts"":1722342681078}"
12:31:21.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52281,""quality"":192,""ts"":1722342681078}"
12:31:21.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52281,""quality"":192,""ts"":1722342681079}]"
12:31:21.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52281,""quality"":192,""ts"":1722342681079}"
12:31:21.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52281,""quality"":192,""ts"":1722342681079}"
12:31:26.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":52286,""quality"":192,""ts"":1722342686079}"
12:31:26.079,TRACE,Tag:/SImTag,"Historize, data={""value"":52286,""quality"":192,""ts"":1722342686079}"
12:31:26.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52286,""quality"":192,""ts"":1722342686079}"
12:31:26.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52286,""quality"":192,""ts"":1722342686079}"
12:31:26.082,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52286,""quality"":192,""ts"":1722342686080}]"
12:31:26.082,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52286,""quality"":192,""ts"":1722342686080}"
12:31:26.082,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52286,""quality"":192,""ts"":1722342686080}"
12:31:31.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":52291,""quality"":192,""ts"":1722342691077}"
12:31:31.077,TRACE,Tag:/SImTag,"Historize, data={""value"":52291,""quality"":192,""ts"":1722342691077}"
12:31:31.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52291,""quality"":192,""ts"":1722342691077}"
12:31:31.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":52291,""quality"":192,""ts"":1722342691077}"
12:31:31.079,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":52272.42166666667,""quality"":192,""ts"":1722342690000}]"
12:31:31.079,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":52272.42166666667,""quality"":192,""ts"":1722342690000}"
12:31:31.079,TRACE,Tag:/DV_AVG,"Historize, data={""value"":52272.42166666667,""quality"":192,""ts"":1722342690000}"
12:31:31.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52291,""quality"":192,""ts"":1722342691079}]"
12:31:31.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52291,""quality"":192,""ts"":1722342691079}"
12:31:31.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52291,""quality"":192,""ts"":1722342691079}"
12:31:31.079,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":52256,""quality"":192,""ts"":1722342690000}]"
12:31:31.080,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":52256,""quality"":192,""ts"":1722342690000}"
12:31:36.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":52296,""quality"":192,""ts"":1722342696078}"
12:31:36.079,TRACE,Tag:/SImTag,"Historize, data={""value"":52296,""quality"":192,""ts"":1722342696078}"
12:31:36.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52296,""quality"":192,""ts"":1722342696078}"
12:31:36.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52296,""quality"":192,""ts"":1722342696078}"
12:31:36.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52296,""quality"":192,""ts"":1722342696079}]"
12:31:36.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52296,""quality"":192,""ts"":1722342696079}"
12:31:36.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52296,""quality"":192,""ts"":1722342696079}"
12:31:41.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":52301,""quality"":192,""ts"":1722342701078}"
12:31:41.078,TRACE,Tag:/SImTag,"Historize, data={""value"":52301,""quality"":192,""ts"":1722342701078}"
12:31:41.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52301,""quality"":192,""ts"":1722342701078}"
12:31:41.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":52301,""quality"":192,""ts"":1722342701078}"
12:31:41.078,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52301,""quality"":192,""ts"":1722342701078}]"
12:31:41.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52301,""quality"":192,""ts"":1722342701078}"
12:31:41.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52301,""quality"":192,""ts"":1722342701078}"
12:31:46.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":52306,""quality"":192,""ts"":1722342706077}"
12:31:46.077,TRACE,Tag:/SImTag,"Historize, data={""value"":52306,""quality"":192,""ts"":1722342706077}"
12:31:46.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52306,""quality"":192,""ts"":1722342706077}"
12:31:46.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":52306,""quality"":192,""ts"":1722342706077}"
12:31:46.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52306,""quality"":192,""ts"":1722342706078}]"
12:31:46.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52306,""quality"":192,""ts"":1722342706078}"
12:31:46.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52306,""quality"":192,""ts"":1722342706078}"
12:31:51.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":52311,""quality"":192,""ts"":1722342711078}"
12:31:51.078,TRACE,Tag:/SImTag,"Historize, data={""value"":52311,""quality"":192,""ts"":1722342711078}"
12:31:51.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52311,""quality"":192,""ts"":1722342711078}"
12:31:51.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":52311,""quality"":192,""ts"":1722342711078}"
12:31:51.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52311,""quality"":192,""ts"":1722342711079}]"
12:31:51.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52311,""quality"":192,""ts"":1722342711079}"
12:31:51.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52311,""quality"":192,""ts"":1722342711079}"
12:31:56.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":52316,""quality"":192,""ts"":1722342716078}"
12:31:56.078,TRACE,Tag:/SImTag,"Historize, data={""value"":52316,""quality"":192,""ts"":1722342716078}"
12:31:56.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52316,""quality"":192,""ts"":1722342716078}"
12:31:56.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52316,""quality"":192,""ts"":1722342716078}"
12:31:56.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52316,""quality"":192,""ts"":1722342716080}]"
12:31:56.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52316,""quality"":192,""ts"":1722342716080}"
12:31:56.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52316,""quality"":192,""ts"":1722342716080}"
12:32:01.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":52321,""quality"":192,""ts"":1722342721079}"
12:32:01.079,TRACE,Tag:/SImTag,"Historize, data={""value"":52321,""quality"":192,""ts"":1722342721079}"
12:32:01.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52321,""quality"":192,""ts"":1722342721079}"
12:32:01.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52321,""quality"":192,""ts"":1722342721079}"
12:32:01.081,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":52302.422333333336,""quality"":192,""ts"":1722342720000}]"
12:32:01.081,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":52302.422333333336,""quality"":192,""ts"":1722342720000}"
12:32:01.081,TRACE,Tag:/DV_AVG,"Historize, data={""value"":52302.422333333336,""quality"":192,""ts"":1722342720000}"
12:32:01.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52321,""quality"":192,""ts"":1722342721080}]"
12:32:01.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52321,""quality"":192,""ts"":1722342721080}"
12:32:01.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52321,""quality"":192,""ts"":1722342721080}"
12:32:01.081,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":52286,""quality"":192,""ts"":1722342720000}]"
12:32:01.081,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":52286,""quality"":192,""ts"":1722342720000}"
12:32:06.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":52326,""quality"":192,""ts"":1722342726079}"
12:32:06.079,TRACE,Tag:/SImTag,"Historize, data={""value"":52326,""quality"":192,""ts"":1722342726079}"
12:32:06.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52326,""quality"":192,""ts"":1722342726079}"
12:32:06.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":52326,""quality"":192,""ts"":1722342726079}"
12:32:06.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":52326,""quality"":192,""ts"":1722342726080}]"
12:32:06.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":52326,""quality"":192,""ts"":1722342726080}"
12:32:06.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":52326,""quality"":192,""ts"":1722342726080}"
12:32:11.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":52331,""quality"":192,""ts"":1722342731078}"
12:32:11.078,TRACE,Tag:/SImTag,"Historize, data={""value"":52331,""quality"":192,""ts"":1722342731078}"
12:32:11.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":52331,""quality"":192,""ts"":1722342731078}"
